time,price_actual,price_day_ahead,forecast_solar_day_ahead,forecast_wind_onshore_day_ahead,total_load_forecast,oil_price,day_of_week,hour_of_day,date
2015-08-22 02:00:00+00:00,56.48,49.85,206.0,3016.0,22959.0,35.3357,5,2,2015-08-22
2015-08-22 03:00:00+00:00,56.19,49.31,182.0,2835.0,22514.0,35.3357,5,3,2015-08-22
2015-08-22 04:00:00+00:00,55.53,49.31,74.0,2884.0,22357.0,35.3357,5,4,2015-08-22
2015-08-22 05:00:00+00:00,56.65,49.85,49.0,2974.0,22758.0,35.3357,5,5,2015-08-22
2015-08-22 06:00:00+00:00,56.86,49.85,135.0,2872.0,23216.0,35.3357,5,6,2015-08-22
2015-08-22 07:00:00+00:00,68.74,61.1,667.0,2076.0,24180.0,35.3357,5,7,2015-08-22
2015-08-22 08:00:00+00:00,70.78,64.1,1630.0,1462.0,25915.0,35.3357,5,8,2015-08-22
2015-08-22 09:00:00+00:00,71.5,64.1,3089.0,1338.0,27686.0,35.3357,5,9,2015-08-22
2015-08-22 10:00:00+00:00,72.26,64.1,4012.0,1810.0,28452.0,35.3357,5,10,2015-08-22
2015-08-22 11:00:00+00:00,72.28,64.03,4589.0,2525.0,28957.0,35.3357,5,11,2015-08-22
2015-08-22 12:00:00+00:00,72.23,63.5,4812.0,3525.0,29287.0,35.3357,5,12,2015-08-22
2015-08-22 13:00:00+00:00,62.55,53.74,4679.0,4544.0,28992.0,35.3357,5,13,2015-08-22
2015-08-22 14:00:00+00:00,56.1,48.36,4359.0,5733.0,28302.0,35.3357,5,14,2015-08-22
2015-08-22 15:00:00+00:00,49.89,42.35,4045.0,6754.0,27889.0,35.3357,5,15,2015-08-22
2015-08-22 16:00:00+00:00,51.95,41.52,3570.0,7255.0,27584.0,35.3357,5,16,2015-08-22
2015-08-22 17:00:00+00:00,52.21,43.63,3111.0,7377.0,27400.0,35.3357,5,17,2015-08-22
2015-08-22 18:00:00+00:00,54.92,45.0,2315.0,8376.0,27277.0,35.3357,5,18,2015-08-22
2015-08-22 19:00:00+00:00,58.33,49.56,1236.0,7246.0,27408.0,35.3357,5,19,2015-08-22
2015-08-22 20:00:00+00:00,71.62,62.98,691.0,6633.0,29039.0,35.3357,5,20,2015-08-22
2015-08-22 21:00:00+00:00,66.9,57.47,544.0,6457.0,28062.0,35.3357,5,21,2015-08-22
2015-08-22 22:00:00+00:00,57.4,48.57,502.0,6311.0,26142.0,35.3357,5,22,2015-08-22
2015-08-22 23:00:00+00:00,51.16,42.0,441.0,6611.0,24548.0,35.3357,5,23,2015-08-22
2015-08-23 00:00:00+00:00,49.02,40.51,350.0,7143.0,23339.0,35.4037,6,0,2015-08-23
2015-08-23 01:00:00+00:00,50.96,42.2,317.0,7635.0,22281.0,35.4037,6,1,2015-08-23
2015-08-23 02:00:00+00:00,51.78,42.0,296.0,7333.0,21640.0,35.4037,6,2,2015-08-23
2015-08-23 03:00:00+00:00,53.11,42.0,205.0,6875.0,21232.0,35.4037,6,3,2015-08-23
2015-08-23 04:00:00+00:00,51.17,40.13,117.0,6204.0,21010.0,35.4037,6,4,2015-08-23
2015-08-23 05:00:00+00:00,52.08,42.0,89.0,5950.0,21095.0,35.4037,6,5,2015-08-23
2015-08-23 06:00:00+00:00,48.78,38.13,156.0,6142.0,20652.0,35.4037,6,6,2015-08-23
2015-08-23 07:00:00+00:00,50.48,37.05,602.0,6366.0,20912.0,35.4037,6,7,2015-08-23
2015-08-23 08:00:00+00:00,52.21,37.3,1581.0,6829.0,22325.0,35.4037,6,8,2015-08-23
2015-08-23 09:00:00+00:00,47.38,35.0,2827.0,8203.0,23442.0,35.4037,6,9,2015-08-23
2015-08-23 10:00:00+00:00,42.62,30.4,3729.0,9712.0,24224.0,35.4037,6,10,2015-08-23
2015-08-23 11:00:00+00:00,39.31,27.81,4340.0,10709.0,24730.0,35.4037,6,11,2015-08-23
2015-08-23 12:00:00+00:00,37.29,26.19,4518.0,11224.0,25356.0,35.4037,6,12,2015-08-23
2015-08-23 13:00:00+00:00,26.55,14.99,4609.0,11336.0,25555.0,35.4037,6,13,2015-08-23
2015-08-23 14:00:00+00:00,22.69,10.28,4641.0,11285.0,24994.0,35.4037,6,14,2015-08-23
2015-08-23 15:00:00+00:00,24.83,13.32,4548.0,11517.0,24609.0,35.4037,6,15,2015-08-23
2015-08-23 16:00:00+00:00,27.27,15.1,4186.0,11794.0,24325.0,35.4037,6,16,2015-08-23
2015-08-23 17:00:00+00:00,34.28,20.23,3515.0,11928.0,24340.0,35.4037,6,17,2015-08-23
2015-08-23 18:00:00+00:00,37.05,24.58,2312.0,12029.0,24587.0,35.4037,6,18,2015-08-23
2015-08-23 19:00:00+00:00,47.13,33.86,1070.0,11880.0,25187.0,35.4037,6,19,2015-08-23
2015-08-23 20:00:00+00:00,56.2,45.0,526.0,11280.0,27667.0,35.4037,6,20,2015-08-23
2015-08-23 21:00:00+00:00,56.63,46.0,460.0,11032.0,27814.0,35.4037,6,21,2015-08-23
2015-08-23 22:00:00+00:00,49.04,38.13,493.0,11426.0,26325.0,35.4037,6,22,2015-08-23
2015-08-23 23:00:00+00:00,44.01,35.0,430.0,11796.0,24847.0,35.4037,6,23,2015-08-23
2015-08-24 00:00:00+00:00,39.27,29.92,377.0,11883.0,23262.0,33.083,0,0,2015-08-24
2015-08-24 01:00:00+00:00,37.73,28.29,309.0,11964.0,22088.0,33.083,0,1,2015-08-24
2015-08-24 02:00:00+00:00,40.99,30.0,267.0,11040.0,21661.0,33.083,0,2,2015-08-24
2015-08-24 03:00:00+00:00,39.82,31.0,183.0,10465.0,21407.0,33.083,0,3,2015-08-24
2015-08-24 04:00:00+00:00,43.62,34.0,66.0,9834.0,21770.0,33.083,0,4,2015-08-24
2015-08-24 05:00:00+00:00,52.09,40.51,34.0,9077.0,23602.0,33.083,0,5,2015-08-24
2015-08-24 06:00:00+00:00,52.0,45.0,117.0,8827.0,25768.0,33.083,0,6,2015-08-24
2015-08-24 07:00:00+00:00,59.26,50.8,570.0,8246.0,27575.0,33.083,0,7,2015-08-24
2015-08-24 08:00:00+00:00,67.59,59.57,1491.0,7874.0,29628.0,33.083,0,8,2015-08-24
2015-08-24 09:00:00+00:00,70.38,62.47,2659.0,7397.0,31216.0,33.083,0,9,2015-08-24
2015-08-24 10:00:00+00:00,72.67,64.0,3423.0,7140.0,32122.0,33.083,0,10,2015-08-24
2015-08-24 11:00:00+00:00,73.02,64.51,3731.0,6853.0,32787.0,33.083,0,11,2015-08-24
2015-08-24 12:00:00+00:00,73.91,65.0,3975.0,6491.0,33282.0,33.083,0,12,2015-08-24
2015-08-24 13:00:00+00:00,72.33,63.29,4321.0,6840.0,32938.0,33.083,0,13,2015-08-24
2015-08-24 14:00:00+00:00,65.81,57.58,4295.0,7159.0,32090.0,33.083,0,14,2015-08-24
2015-08-24 15:00:00+00:00,66.26,57.9,4080.0,6862.0,32080.0,33.083,0,15,2015-08-24
2015-08-24 16:00:00+00:00,67.73,59.2,3764.0,6496.0,32118.0,33.083,0,16,2015-08-24
2015-08-24 17:00:00+00:00,72.16,62.47,3161.0,5956.0,31850.0,33.083,0,17,2015-08-24
2015-08-24 18:00:00+00:00,73.69,63.89,2346.0,5902.0,31257.0,33.083,0,18,2015-08-24
2015-08-24 19:00:00+00:00,75.6,65.48,1276.0,5653.0,31001.0,33.083,0,19,2015-08-24
2015-08-24 20:00:00+00:00,78.53,69.8,671.0,4660.0,32415.0,33.083,0,20,2015-08-24
2015-08-24 21:00:00+00:00,77.59,68.46,552.0,4603.0,30503.0,33.083,0,21,2015-08-24
2015-08-24 22:00:00+00:00,72.45,64.0,488.0,4789.0,28319.0,33.083,0,22,2015-08-24
2015-08-24 23:00:00+00:00,69.46,63.1,356.0,4379.0,25944.0,33.083,0,23,2015-08-24
2015-08-25 00:00:00+00:00,60.19,53.72,258.0,3930.0,24440.0,34.2765,1,0,2015-08-25
2015-08-25 01:00:00+00:00,56.15,49.56,150.0,3638.0,23576.0,34.2765,1,1,2015-08-25
2015-08-25 02:00:00+00:00,54.64,48.57,139.0,3369.0,23128.0,34.2765,1,2,2015-08-25
2015-08-25 03:00:00+00:00,54.56,48.36,162.0,3099.0,22978.0,34.2765,1,3,2015-08-25
2015-08-25 04:00:00+00:00,55.69,49.85,185.0,3076.0,23269.0,34.2765,1,4,2015-08-25
2015-08-25 05:00:00+00:00,62.27,56.38,137.0,3069.0,24743.0,34.2765,1,5,2015-08-25
2015-08-25 06:00:00+00:00,67.58,62.47,163.0,3027.0,26147.0,34.2765,1,6,2015-08-25
2015-08-25 07:00:00+00:00,70.63,63.25,696.0,2991.0,27534.0,34.2765,1,7,2015-08-25
2015-08-25 08:00:00+00:00,72.5,65.0,1925.0,2656.0,29519.0,34.2765,1,8,2015-08-25
2015-08-25 09:00:00+00:00,73.33,64.5,3717.0,2413.0,31001.0,34.2765,1,9,2015-08-25
2015-08-25 10:00:00+00:00,75.01,64.75,4636.0,2533.0,31840.0,34.2765,1,10,2015-08-25
2015-08-25 11:00:00+00:00,74.9,65.1,5194.0,2527.0,32461.0,34.2765,1,11,2015-08-25
2015-08-25 12:00:00+00:00,75.08,65.1,5418.0,2505.0,32859.0,34.2765,1,12,2015-08-25
2015-08-25 13:00:00+00:00,73.26,64.0,5380.0,2517.0,32266.0,34.2765,1,13,2015-08-25
2015-08-25 14:00:00+00:00,71.81,63.25,5240.0,2521.0,31163.0,34.2765,1,14,2015-08-25
2015-08-25 15:00:00+00:00,71.7,62.98,4971.0,2640.0,31141.0,34.2765,1,15,2015-08-25
2015-08-25 16:00:00+00:00,71.73,63.29,4489.0,2865.0,31122.0,34.2765,1,16,2015-08-25
2015-08-25 17:00:00+00:00,72.67,63.29,3781.0,3020.0,30908.0,34.2765,1,17,2015-08-25
2015-08-25 18:00:00+00:00,72.32,63.5,2743.0,3451.0,30668.0,34.2765,1,18,2015-08-25
2015-08-25 19:00:00+00:00,72.96,64.1,1432.0,3802.0,30754.0,34.2765,1,19,2015-08-25
2015-08-25 20:00:00+00:00,74.83,66.57,773.0,4074.0,32422.0,34.2765,1,20,2015-08-25
2015-08-25 21:00:00+00:00,72.69,64.18,637.0,4275.0,30677.0,34.2765,1,21,2015-08-25
2015-08-25 22:00:00+00:00,62.64,55.0,618.0,4457.0,28373.0,34.2765,1,22,2015-08-25
2015-08-25 23:00:00+00:00,58.6,51.12,659.0,4775.0,26635.0,34.2765,1,23,2015-08-25
2015-08-26 00:00:00+00:00,55.2,48.11,630.0,5249.0,25026.0,34.4766,2,0,2015-08-26
2015-08-26 01:00:00+00:00,51.07,43.72,628.0,5668.0,23896.0,34.4766,2,1,2015-08-26
2015-08-26 02:00:00+00:00,49.3,42.49,618.0,5965.0,23423.0,34.4766,2,2,2015-08-26
2015-08-26 03:00:00+00:00,48.2,41.42,605.0,6260.0,23151.0,34.4766,2,3,2015-08-26
2015-08-26 04:00:00+00:00,48.27,41.68,435.0,6355.0,23318.0,34.4766,2,4,2015-08-26
2015-08-26 05:00:00+00:00,53.82,46.58,274.0,6314.0,24882.0,34.4766,2,5,2015-08-26
2015-08-26 06:00:00+00:00,53.35,47.1,245.0,6236.0,26571.0,34.4766,2,6,2015-08-26
2015-08-26 07:00:00+00:00,57.69,49.56,674.0,6163.0,28214.0,34.4766,2,7,2015-08-26
2015-08-26 08:00:00+00:00,61.58,53.9,1948.0,5635.0,30209.0,34.4766,2,8,2015-08-26
2015-08-26 09:00:00+00:00,69.84,61.1,3795.0,5715.0,31882.0,34.4766,2,9,2015-08-26
2015-08-26 10:00:00+00:00,71.7,62.1,4647.0,6117.0,32971.0,34.4766,2,10,2015-08-26
2015-08-26 11:00:00+00:00,71.92,62.53,5111.0,6883.0,33667.0,34.4766,2,11,2015-08-26
2015-08-26 12:00:00+00:00,71.76,62.47,5310.0,7869.0,34523.0,34.4766,2,12,2015-08-26
2015-08-26 13:00:00+00:00,66.02,56.74,5251.0,7784.0,33476.0,34.4766,2,13,2015-08-26
2015-08-26 14:00:00+00:00,58.08,49.89,5065.0,7459.0,32513.0,34.4766,2,14,2015-08-26
2015-08-26 15:00:00+00:00,61.52,53.74,4748.0,7369.0,32160.0,34.4766,2,15,2015-08-26
2015-08-26 16:00:00+00:00,68.69,60.99,4252.0,6868.0,32305.0,34.4766,2,16,2015-08-26
2015-08-26 17:00:00+00:00,70.31,61.51,3589.0,6417.0,31812.0,34.4766,2,17,2015-08-26
2015-08-26 18:00:00+00:00,70.71,62.23,2615.0,6380.0,31545.0,34.4766,2,18,2015-08-26
2015-08-26 19:00:00+00:00,72.1,63.6,1322.0,5028.0,31442.0,34.4766,2,19,2015-08-26
2015-08-26 20:00:00+00:00,76.48,68.1,760.0,4967.0,32981.0,34.4766,2,20,2015-08-26
2015-08-26 21:00:00+00:00,73.53,65.1,514.0,4485.0,31135.0,34.4766,2,21,2015-08-26
2015-08-26 22:00:00+00:00,71.22,63.0,601.0,4125.0,28845.0,34.4766,2,22,2015-08-26
2015-08-26 23:00:00+00:00,63.11,56.1,613.0,4135.0,26777.0,34.4766,2,23,2015-08-26
2015-08-27 00:00:00+00:00,57.84,50.56,548.0,4578.0,25157.0,37.931999999999995,3,0,2015-08-27
2015-08-27 01:00:00+00:00,56.34,49.0,408.0,5025.0,23822.0,37.931999999999995,3,1,2015-08-27
2015-08-27 02:00:00+00:00,54.21,46.78,390.0,5056.0,23311.0,37.931999999999995,3,2,2015-08-27
2015-08-27 03:00:00+00:00,52.25,45.0,192.0,4804.0,23021.0,37.931999999999995,3,3,2015-08-27
2015-08-27 04:00:00+00:00,51.9,45.1,163.0,4896.0,23216.0,37.931999999999995,3,4,2015-08-27
2015-08-27 05:00:00+00:00,56.04,49.0,141.0,5255.0,24765.0,37.931999999999995,3,5,2015-08-27
2015-08-27 06:00:00+00:00,56.32,49.56,162.0,5758.0,26478.0,37.931999999999995,3,6,2015-08-27
2015-08-27 07:00:00+00:00,58.18,49.85,621.0,6039.0,28166.0,37.931999999999995,3,7,2015-08-27
2015-08-27 08:00:00+00:00,62.93,55.0,1821.0,5814.0,30221.0,37.931999999999995,3,8,2015-08-27
2015-08-27 09:00:00+00:00,63.13,54.16,3490.0,6063.0,31882.0,37.931999999999995,3,9,2015-08-27
2015-08-27 10:00:00+00:00,63.83,53.9,4410.0,6853.0,32879.0,37.931999999999995,3,10,2015-08-27
2015-08-27 11:00:00+00:00,61.44,51.78,5029.0,7668.0,34036.0,37.931999999999995,3,11,2015-08-27
2015-08-27 12:00:00+00:00,60.79,50.82,5096.0,8320.0,34668.0,37.931999999999995,3,12,2015-08-27
2015-08-27 13:00:00+00:00,58.35,48.56,5222.0,8549.0,33999.0,37.931999999999995,3,13,2015-08-27
2015-08-27 14:00:00+00:00,53.69,44.6,5118.0,8571.0,32958.0,37.931999999999995,3,14,2015-08-27
2015-08-27 15:00:00+00:00,54.31,45.68,4753.0,8466.0,32833.0,37.931999999999995,3,15,2015-08-27
2015-08-27 16:00:00+00:00,57.84,49.31,4091.0,8407.0,32764.0,37.931999999999995,3,16,2015-08-27
2015-08-27 17:00:00+00:00,58.87,49.63,3266.0,8250.0,32292.0,37.931999999999995,3,17,2015-08-27
2015-08-27 18:00:00+00:00,59.11,49.85,2321.0,7886.0,32009.0,37.931999999999995,3,18,2015-08-27
2015-08-27 19:00:00+00:00,64.13,55.0,1280.0,7108.0,31742.0,37.931999999999995,3,19,2015-08-27
2015-08-27 20:00:00+00:00,72.93,64.35,758.0,6024.0,33110.0,37.931999999999995,3,20,2015-08-27
2015-08-27 21:00:00+00:00,70.82,62.12,614.0,5147.0,31091.0,37.931999999999995,3,21,2015-08-27
2015-08-27 22:00:00+00:00,63.05,55.0,601.0,4863.0,28767.0,37.931999999999995,3,22,2015-08-27
2015-08-27 23:00:00+00:00,66.29,59.05,584.0,4240.0,27252.0,37.931999999999995,3,23,2015-08-27
2015-08-28 00:00:00+00:00,58.72,51.84,499.0,3619.0,25547.0,40.4561,4,0,2015-08-28
2015-08-28 01:00:00+00:00,56.73,49.85,379.0,3321.0,24399.0,40.4561,4,1,2015-08-28
2015-08-28 02:00:00+00:00,56.08,49.85,343.0,3090.0,23856.0,40.4561,4,2,2015-08-28
2015-08-28 03:00:00+00:00,55.38,49.85,239.0,2795.0,23562.0,40.4561,4,3,2015-08-28
2015-08-28 04:00:00+00:00,56.48,50.82,119.0,2399.0,23741.0,40.4561,4,4,2015-08-28
2015-08-28 05:00:00+00:00,66.27,60.47,53.0,2250.0,25379.0,40.4561,4,5,2015-08-28
2015-08-28 06:00:00+00:00,67.28,62.07,84.0,2116.0,27198.0,40.4561,4,6,2015-08-28
2015-08-28 07:00:00+00:00,71.24,64.33,578.0,1827.0,28911.0,40.4561,4,7,2015-08-28
2015-08-28 08:00:00+00:00,72.8,66.0,1774.0,1454.0,31001.0,40.4561,4,8,2015-08-28
2015-08-28 09:00:00+00:00,73.87,66.1,3705.0,1249.0,32793.0,40.4561,4,9,2015-08-28
2015-08-28 10:00:00+00:00,75.01,66.1,4685.0,1478.0,33785.0,40.4561,4,10,2015-08-28
2015-08-28 11:00:00+00:00,75.89,67.1,5118.0,2019.0,34540.0,40.4561,4,11,2015-08-28
2015-08-28 12:00:00+00:00,74.97,66.1,5302.0,2618.0,35048.0,40.4561,4,12,2015-08-28
2015-08-28 13:00:00+00:00,73.53,64.48,5266.0,3148.0,34135.0,40.4561,4,13,2015-08-28
2015-08-28 14:00:00+00:00,69.93,61.57,5140.0,3464.0,33113.0,40.4561,4,14,2015-08-28
2015-08-28 15:00:00+00:00,69.84,62.0,4850.0,4024.0,32777.0,40.4561,4,15,2015-08-28
2015-08-28 16:00:00+00:00,69.48,62.0,4390.0,4640.0,32689.0,40.4561,4,16,2015-08-28
2015-08-28 17:00:00+00:00,70.21,61.51,3695.0,5226.0,32244.0,40.4561,4,17,2015-08-28
2015-08-28 18:00:00+00:00,70.18,61.35,2656.0,5627.0,32019.0,40.4561,4,18,2015-08-28
2015-08-28 19:00:00+00:00,70.65,62.0,1332.0,5465.0,31634.0,40.4561,4,19,2015-08-28
2015-08-28 20:00:00+00:00,74.64,65.6,734.0,5416.0,32649.0,40.4561,4,20,2015-08-28
2015-08-28 21:00:00+00:00,71.63,62.5,585.0,5758.0,30400.0,40.4561,4,21,2015-08-28
2015-08-28 22:00:00+00:00,63.48,55.0,591.0,6037.0,28347.0,40.4561,4,22,2015-08-28
2015-08-28 23:00:00+00:00,62.48,56.1,584.0,6016.0,26916.0,40.4561,4,23,2015-08-28
2015-08-29 00:00:00+00:00,57.24,49.87,536.0,6232.0,25384.0,40.4561,5,0,2015-08-29
2015-08-29 01:00:00+00:00,55.78,48.96,418.0,6433.0,24129.0,40.4561,5,1,2015-08-29
2015-08-29 02:00:00+00:00,55.16,48.96,389.0,6223.0,23449.0,40.4561,5,2,2015-08-29
2015-08-29 03:00:00+00:00,55.49,48.96,311.0,6016.0,23097.0,40.4561,5,3,2015-08-29
2015-08-29 04:00:00+00:00,55.37,48.96,164.0,5624.0,22884.0,40.4561,5,4,2015-08-29
2015-08-29 05:00:00+00:00,55.54,49.0,112.0,5104.0,23107.0,40.4561,5,5,2015-08-29
2015-08-29 06:00:00+00:00,55.62,48.96,141.0,4807.0,23440.0,40.4561,5,6,2015-08-29
2015-08-29 07:00:00+00:00,57.42,49.43,562.0,4553.0,24224.0,40.4561,5,7,2015-08-29
2015-08-29 08:00:00+00:00,60.74,52.85,1630.0,3959.0,25931.0,40.4561,5,8,2015-08-29
2015-08-29 09:00:00+00:00,61.89,54.0,3115.0,3694.0,28034.0,40.4561,5,9,2015-08-29
2015-08-29 10:00:00+00:00,64.03,55.5,4097.0,4076.0,29091.0,40.4561,5,10,2015-08-29
2015-08-29 11:00:00+00:00,62.35,54.0,4552.0,4458.0,29869.0,40.4561,5,11,2015-08-29
2015-08-29 12:00:00+00:00,62.52,54.03,4794.0,4944.0,30524.0,40.4561,5,12,2015-08-29
2015-08-29 13:00:00+00:00,58.25,50.1,4525.0,5395.0,30339.0,40.4561,5,13,2015-08-29
2015-08-29 14:00:00+00:00,57.46,49.43,4242.0,5798.0,29557.0,40.4561,5,14,2015-08-29
2015-08-29 15:00:00+00:00,57.23,48.96,3899.0,6152.0,28678.0,40.4561,5,15,2015-08-29
2015-08-29 16:00:00+00:00,57.13,49.25,3293.0,6152.0,28509.0,40.4561,5,16,2015-08-29
2015-08-29 17:00:00+00:00,59.64,49.95,2631.0,6321.0,28350.0,40.4561,5,17,2015-08-29
2015-08-29 18:00:00+00:00,62.41,52.87,1652.0,6561.0,28336.0,40.4561,5,18,2015-08-29
2015-08-29 19:00:00+00:00,67.78,58.01,726.0,6492.0,28458.0,40.4561,5,19,2015-08-29
2015-08-29 20:00:00+00:00,73.5,64.77,343.0,6854.0,30040.0,40.4561,5,20,2015-08-29
2015-08-29 21:00:00+00:00,68.82,59.69,278.0,6948.0,28461.0,40.4561,5,21,2015-08-29
2015-08-29 22:00:00+00:00,64.36,55.0,243.0,6869.0,26518.0,40.4561,5,22,2015-08-29
2015-08-29 23:00:00+00:00,57.85,50.0,167.0,6726.0,25392.0,40.4561,5,23,2015-08-29
2015-08-30 00:00:00+00:00,53.92,45.6,131.0,6913.0,24018.0,39.9305,6,0,2015-08-30
2015-08-30 01:00:00+00:00,52.0,43.75,96.0,6682.0,23017.0,39.9305,6,1,2015-08-30
2015-08-30 02:00:00+00:00,51.44,43.15,99.0,6319.0,22305.0,39.9305,6,2,2015-08-30
2015-08-30 03:00:00+00:00,50.7,42.98,87.0,5706.0,21816.0,39.9305,6,3,2015-08-30
2015-08-30 04:00:00+00:00,50.18,42.0,26.0,5079.0,21646.0,39.9305,6,4,2015-08-30
2015-08-30 05:00:00+00:00,51.49,43.49,22.0,5046.0,21761.0,39.9305,6,5,2015-08-30
2015-08-30 06:00:00+00:00,48.41,40.13,74.0,4997.0,21469.0,39.9305,6,6,2015-08-30
2015-08-30 07:00:00+00:00,49.03,39.72,531.0,5146.0,21711.0,39.9305,6,7,2015-08-30
2015-08-30 08:00:00+00:00,51.29,42.0,1549.0,4750.0,23262.0,39.9305,6,8,2015-08-30
2015-08-30 09:00:00+00:00,53.12,43.74,3008.0,4498.0,24894.0,39.9305,6,9,2015-08-30
2015-08-30 10:00:00+00:00,53.7,43.74,3933.0,4782.0,25902.0,39.9305,6,10,2015-08-30
2015-08-30 11:00:00+00:00,53.05,43.63,4411.0,4844.0,26752.0,39.9305,6,11,2015-08-30
2015-08-30 12:00:00+00:00,52.99,43.06,4622.0,5011.0,27633.0,39.9305,6,12,2015-08-30
2015-08-30 13:00:00+00:00,52.33,43.06,4458.0,5438.0,28138.0,39.9305,6,13,2015-08-30
2015-08-30 14:00:00+00:00,48.94,39.72,4092.0,5722.0,27736.0,39.9305,6,14,2015-08-30
2015-08-30 15:00:00+00:00,49.69,39.72,3512.0,5871.0,27449.0,39.9305,6,15,2015-08-30
2015-08-30 16:00:00+00:00,51.07,42.0,2820.0,6077.0,27200.0,39.9305,6,16,2015-08-30
2015-08-30 17:00:00+00:00,54.76,44.14,1926.0,6371.0,27260.0,39.9305,6,17,2015-08-30
2015-08-30 18:00:00+00:00,58.98,48.62,1067.0,6937.0,27317.0,39.9305,6,18,2015-08-30
2015-08-30 19:00:00+00:00,70.43,60.0,404.0,6704.0,27692.0,39.9305,6,19,2015-08-30
2015-08-30 20:00:00+00:00,77.39,67.6,135.0,7212.0,29839.0,39.9305,6,20,2015-08-30
2015-08-30 21:00:00+00:00,76.84,67.1,51.0,7288.0,29460.0,39.9305,6,21,2015-08-30
2015-08-30 22:00:00+00:00,73.08,64.77,28.0,7019.0,27791.0,39.9305,6,22,2015-08-30
2015-08-30 23:00:00+00:00,65.9,59.99,114.0,6180.0,26526.0,39.9305,6,23,2015-08-30
2015-08-31 00:00:00+00:00,57.8,50.0,176.0,5750.0,24780.0,42.5602,0,0,2015-08-31
2015-08-31 01:00:00+00:00,55.23,47.89,207.0,5556.0,23656.0,42.5602,0,1,2015-08-31
2015-08-31 02:00:00+00:00,56.06,48.62,168.0,4877.0,22982.0,42.5602,0,2,2015-08-31
2015-08-31 03:00:00+00:00,55.52,48.62,109.0,4273.0,22706.0,42.5602,0,3,2015-08-31
2015-08-31 04:00:00+00:00,56.4,50.0,0.0,3887.0,23146.0,42.5602,0,4,2015-08-31
2015-08-31 05:00:00+00:00,66.86,61.01,0.0,3589.0,25252.0,42.5602,0,5,2015-08-31
2015-08-31 06:00:00+00:00,69.57,64.18,65.0,3142.0,27573.0,42.5602,0,6,2015-08-31
2015-08-31 07:00:00+00:00,72.68,66.12,439.0,2874.0,29498.0,42.5602,0,7,2015-08-31
2015-08-31 08:00:00+00:00,77.73,70.26,1203.0,2431.0,32250.0,42.5602,0,8,2015-08-31
2015-08-31 09:00:00+00:00,78.91,70.57,2095.0,2017.0,33560.0,42.5602,0,9,2015-08-31
2015-08-31 10:00:00+00:00,79.81,70.48,2926.0,2192.0,34351.0,42.5602,0,10,2015-08-31
2015-08-31 11:00:00+00:00,79.84,70.73,3390.0,2542.0,35154.0,42.5602,0,11,2015-08-31
2015-08-31 12:00:00+00:00,80.02,70.48,3341.0,2614.0,35535.0,42.5602,0,12,2015-08-31
2015-08-31 13:00:00+00:00,77.25,69.1,3158.0,3045.0,34682.0,42.5602,0,13,2015-08-31
2015-08-31 14:00:00+00:00,75.44,67.1,2894.0,3199.0,34166.0,42.5602,0,14,2015-08-31
2015-08-31 15:00:00+00:00,74.31,67.1,2599.0,4233.0,34169.0,42.5602,0,15,2015-08-31
2015-08-31 16:00:00+00:00,74.84,67.69,2233.0,4906.0,33992.0,42.5602,0,16,2015-08-31
2015-08-31 17:00:00+00:00,75.29,67.69,1602.0,4832.0,33113.0,42.5602,0,17,2015-08-31
2015-08-31 18:00:00+00:00,75.14,67.32,1079.0,4503.0,32263.0,42.5602,0,18,2015-08-31
2015-08-31 19:00:00+00:00,76.33,67.6,522.0,4025.0,31961.0,42.5602,0,19,2015-08-31
2015-08-31 20:00:00+00:00,79.38,70.48,196.0,3959.0,33443.0,42.5602,0,20,2015-08-31
2015-08-31 21:00:00+00:00,75.45,67.7,93.0,3550.0,31624.0,42.5602,0,21,2015-08-31
2015-08-31 22:00:00+00:00,70.69,63.75,25.0,3185.0,29307.0,42.5602,0,22,2015-08-31
2015-08-31 23:00:00+00:00,68.29,56.73,18.0,5096.0,28822.0,42.5602,0,23,2015-08-31
2015-09-01 00:00:00+00:00,59.48,50.25,16.0,4655.0,26341.0,38.9474,1,0,2015-09-01
2015-09-01 01:00:00+00:00,55.42,48.89,16.0,3762.0,24787.0,38.9474,1,1,2015-09-01
2015-09-01 02:00:00+00:00,54.51,49.14,17.0,3295.0,24064.0,38.9474,1,2,2015-09-01
2015-09-01 03:00:00+00:00,52.29,49.14,8.0,2982.0,23863.0,38.9474,1,3,2015-09-01
2015-09-01 04:00:00+00:00,52.47,50.6,2.0,3178.0,24523.0,38.9474,1,4,2015-09-01
2015-09-01 05:00:00+00:00,56.28,59.82,1.0,3246.0,27019.0,38.9474,1,5,2015-09-01
2015-09-01 06:00:00+00:00,61.87,67.69,6.0,3615.0,31981.0,38.9474,1,6,2015-09-01
2015-09-01 07:00:00+00:00,69.01,69.19,58.0,3592.0,35885.0,38.9474,1,7,2015-09-01
2015-09-01 08:00:00+00:00,66.47,73.02,670.0,3425.0,37313.0,38.9474,1,8,2015-09-01
2015-09-01 09:00:00+00:00,68.43,75.69,1825.0,3357.0,37861.0,38.9474,1,9,2015-09-01
2015-09-01 10:00:00+00:00,72.08,73.0,2942.0,3297.0,37763.0,38.9474,1,10,2015-09-01
2015-09-01 11:00:00+00:00,75.17,70.2,3719.0,3184.0,36997.0,38.9474,1,11,2015-09-01
